Package|Class|Method|Cyclomatic Complexity
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|put|4
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|putAll|3
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|remove|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|removeMapping|4
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|setMap|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|size|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|toString|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|values|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMap|wrappedCollection|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|asMap|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|clear|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|containsKey|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|containsMapping|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|containsValue|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|decorated|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|entries|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|equals|3
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|get|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|hashCode|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|isEmpty|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|keys|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|keySet|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|mapIterator|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|put|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|putAll|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|putAll|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|putAll|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|remove|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|removeMapping|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|size|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|toString|1
org.apache.commons.collections4.multimap|AbstractMultiValuedMapDecorator|values|1
org.apache.commons.collections4.multimap|AbstractSetValuedMap|createCollection|1
org.apache.commons.collections4.multimap|AbstractSetValuedMap|get|1
org.apache.commons.collections4.multimap|AbstractSetValuedMap|getMap|1
org.apache.commons.collections4.multimap|AbstractSetValuedMap|remove|1
org.apache.commons.collections4.multimap|AbstractSetValuedMap|wrappedCollection|1
org.apache.commons.collections4.multimap|ArrayListValuedHashMap|createCollection|1
org.apache.commons.collections4.multimap|ArrayListValuedHashMap|readObject|1
org.apache.commons.collections4.multimap|ArrayListValuedHashMap|trimToSize|1
org.apache.commons.collections4.multimap|ArrayListValuedHashMap|writeObject|1
org.apache.commons.collections4.multimap|HashSetValuedHashMap|createCollection|1
org.apache.commons.collections4.multimap|HashSetValuedHashMap|readObject|1
org.apache.commons.collections4.multimap|HashSetValuedHashMap|writeObject|1
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|transformedMap|3
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|transformingMap|1
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|put|1
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|transformKey|3
org.apache.commons.collections4.multimap|TransformedMultiValuedMap|transformValue|3
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|unmodifiableMultiValuedMap|3
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|asMap|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|clear|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|entries|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|get|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|keys|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|keySet|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|mapIterator|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|put|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|putAll|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|remove|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|removeMapping|1
org.apache.commons.collections4.multimap|UnmodifiableMultiValuedMap|values|1
org.apache.commons.collections4|MultiMap|containsValue|1
org.apache.commons.collections4|MultiMap|get|1
org.apache.commons.collections4|MultiMap|put|1
org.apache.commons.collections4|MultiMap|remove|1
org.apache.commons.collections4|MultiMap|removeMapping|1
org.apache.commons.collections4|MultiMap|size|1
org.apache.commons.collections4|MultiMap|values|1
org.apache.commons.collections4|MultiMapUtils|emptyIfNull|1
org.apache.commons.collections4|MultiMapUtils|emptyMultiValuedMap|1
org.apache.commons.collections4|MultiMapUtils|getCollection|3
org.apache.commons.collections4|MultiMapUtils|getValuesAsBag|4
org.apache.commons.collections4|MultiMapUtils|getValuesAsList|4
org.apache.commons.collections4|MultiMapUtils|getValuesAsSet|4
org.apache.commons.collections4|MultiMapUtils|isEmpty|1
org.apache.commons.collections4|MultiMapUtils|newListValuedHashMap|1
org.apache.commons.collections4|MultiMapUtils|newSetValuedHashMap|1
org.apache.commons.collections4|MultiMapUtils|transformedMultiValuedMap|1
org.apache.commons.collections4|MultiMapUtils|unmodifiableMultiValuedMap|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|add|5
org.apache.commons.collections4.multiset|AbstractMapMultiSet|clear|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|contains|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|createEntrySetIterator|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|createUniqueSetIterator|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|doReadObject|3
org.apache.commons.collections4.multiset|AbstractMapMultiSet|doWriteObject|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|equals|6
org.apache.commons.collections4.multiset|AbstractMapMultiSet|getCount|3
org.apache.commons.collections4.multiset|AbstractMapMultiSet|getMap|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|hashCode|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|isEmpty|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|iterator|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|remove|6
org.apache.commons.collections4.multiset|AbstractMapMultiSet|setMap|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|size|1
org.apache.commons.collections4.multiset|AbstractMapMultiSet|toArray|3
org.apache.commons.collections4.multiset|AbstractMapMultiSet|toArray|5
org.apache.commons.collections4.multiset|AbstractMapMultiSet|uniqueElements|1
org.apache.commons.collections4.multiset|AbstractMultiSet|add|1
org.apache.commons.collections4.multiset|AbstractMultiSet|add|1
org.apache.commons.collections4.multiset|AbstractMultiSet|clear|3
org.apache.commons.collections4.multiset|AbstractMultiSet|contains|1
org.apache.commons.collections4.multiset|AbstractMultiSet|createEntrySet|1
org.apache.commons.collections4.multiset|AbstractMultiSet|createEntrySetIterator|1
org.apache.commons.collections4.multiset|AbstractMultiSet|createUniqueSet|1
org.apache.commons.collections4.multiset|AbstractMultiSet|createUniqueSetIterator|1
org.apache.commons.collections4.multiset|AbstractMultiSet|doReadObject|3
org.apache.commons.collections4.multiset|AbstractMultiSet|doWriteObject|1
org.apache.commons.collections4.multiset|AbstractMultiSet|entrySet|3
org.apache.commons.collections4.multiset|AbstractMultiSet|equals|6
org.apache.commons.collections4.multiset|AbstractMultiSet|getCount|3
org.apache.commons.collections4.multiset|AbstractMultiSet|hashCode|1
org.apache.commons.collections4.multiset|AbstractMultiSet|iterator|1
org.apache.commons.collections4.multiset|AbstractMultiSet|remove|1
org.apache.commons.collections4.multiset|AbstractMultiSet|remove|1
org.apache.commons.collections4.multiset|AbstractMultiSet|removeAll|1
org.apache.commons.collections4.multiset|AbstractMultiSet|setCount|4
org.apache.commons.collections4.multiset|AbstractMultiSet|size|1
org.apache.commons.collections4.multiset|AbstractMultiSet|toString|1
org.apache.commons.collections4.multiset|AbstractMultiSet|uniqueElements|1
org.apache.commons.collections4.multiset|AbstractMultiSet|uniqueSet|3
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|add|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|decorated|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|entrySet|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|equals|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|getCount|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|hashCode|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|remove|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|setCount|1
org.apache.commons.collections4.multiset|AbstractMultiSetDecorator|uniqueSet|1
org.apache.commons.collections4.multiset|HashMultiSet|readObject|1
org.apache.commons.collections4.multiset|HashMultiSet|writeObject|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|predicatedMultiSet|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|add|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|decorated|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|entrySet|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|equals|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|getCount|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|hashCode|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|remove|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|setCount|1
org.apache.commons.collections4.multiset|PredicatedMultiSet|uniqueSet|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|synchronizedMultiSet|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|add|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|decorated|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|entrySet|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|equals|3
org.apache.commons.collections4.multiset|SynchronizedMultiSet|getCount|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|hashCode|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|remove|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|setCount|1
org.apache.commons.collections4.multiset|SynchronizedMultiSet|uniqueSet|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|unmodifiableMultiSet|3
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|add|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|add|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|addAll|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|clear|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|entrySet|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|iterator|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|readObject|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|remove|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|remove|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|removeAll|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|removeIf|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|retainAll|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|setCount|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|uniqueSet|1
org.apache.commons.collections4.multiset|UnmodifiableMultiSet|writeObject|1
org.apache.commons.collections4|MultiSet|add|1
org.apache.commons.collections4|MultiSet|add|1
org.apache.commons.collections4|MultiSet|containsAll|1
org.apache.commons.collections4|MultiSet|entrySet|1
org.apache.commons.collections4|MultiSet|equals|1
org.apache.commons.collections4|MultiSet|getCount|1
org.apache.commons.collections4|MultiSet|hashCode|1
org.apache.commons.collections4|MultiSet|iterator|1
org.apache.commons.collections4|MultiSet|remove|1
org.apache.commons.collections4|MultiSet|remove|1
org.apache.commons.collections4|MultiSet|removeAll|1
org.apache.commons.collections4|MultiSet|retainAll|1
org.apache.commons.collections4|MultiSet|setCount|1
org.apache.commons.collections4|MultiSet|size|1
org.apache.commons.collections4|MultiSet|uniqueSet|1
org.apache.commons.collections4|MultiSetUtils|emptyMultiSet|1
org.apache.commons.collections4|MultiSetUtils|predicatedMultiSet|1
org.apache.commons.collections4|MultiSetUtils|synchronizedMultiSet|1
org.apache.commons.collections4|MultiSetUtils|unmodifiableMultiSet|1
org.apache.commons.collections4|MultiValuedMap|asMap|1
org.apache.commons.collections4|MultiValuedMap|clear|1
org.apache.commons.collections4|MultiValuedMap|containsKey|1
org.apache.commons.collections4|MultiValuedMap|containsMapping|1
org.apache.commons.collections4|MultiValuedMap|containsValue|1
org.apache.commons.collections4|MultiValuedMap|entries|1
org.apache.commons.collections4|MultiValuedMap|get|1
org.apache.commons.collections4|MultiValuedMap|isEmpty|1
org.apache.commons.collections4|MultiValuedMap|keys|1
org.apache.commons.collections4|MultiValuedMap|keySet|1
org.apache.commons.collections4|MultiValuedMap|mapIterator|1
org.apache.commons.collections4|MultiValuedMap|put|1
org.apache.commons.collections4|MultiValuedMap|putAll|1
org.apache.commons.collections4|MultiValuedMap|putAll|1
org.apache.commons.collections4|MultiValuedMap|putAll|1
org.apache.commons.collections4|MultiValuedMap|remove|1
org.apache.commons.collections4|MultiValuedMap|removeMapping|1
org.apache.commons.collections4|MultiValuedMap|size|1
org.apache.commons.collections4|MultiValuedMap|values|1
org.apache.commons.collections4|OrderedBidiMap|inverseBidiMap|1
org.apache.commons.collections4|OrderedIterator|hasPrevious|1
org.apache.commons.collections4|OrderedIterator|previous|1
org.apache.commons.collections4|OrderedMap|firstKey|1
org.apache.commons.collections4|OrderedMap|lastKey|1
org.apache.commons.collections4|OrderedMap|mapIterator|1
org.apache.commons.collections4|OrderedMap|nextKey|1
org.apache.commons.collections4|OrderedMap|previousKey|1
org.apache.commons.collections4|OrderedMapIterator|hasPrevious|1
org.apache.commons.collections4|OrderedMapIterator|previous|1
org.apache.commons.collections4|Predicate|evaluate|1
org.apache.commons.collections4|Predicate|test|1
org.apache.commons.collections4|PredicateUtils|allPredicate|1
org.apache.commons.collections4|PredicateUtils|allPredicate|1
org.apache.commons.collections4|PredicateUtils|andPredicate|1
org.apache.commons.collections4|PredicateUtils|anyPredicate|1
org.apache.commons.collections4|PredicateUtils|anyPredicate|1
org.apache.commons.collections4|PredicateUtils|asPredicate|1
org.apache.commons.collections4|PredicateUtils|eitherPredicate|1
org.apache.commons.collections4|PredicateUtils|equalPredicate|1
org.apache.commons.collections4|PredicateUtils|exceptionPredicate|1
org.apache.commons.collections4|PredicateUtils|falsePredicate|1
org.apache.commons.collections4|PredicateUtils|identityPredicate|1
org.apache.commons.collections4|PredicateUtils|instanceofPredicate|1
org.apache.commons.collections4|PredicateUtils|invokerPredicate|1
org.apache.commons.collections4|PredicateUtils|invokerPredicate|1
org.apache.commons.collections4|PredicateUtils|neitherPredicate|1
org.apache.commons.collections4|PredicateUtils|nonePredicate|1
org.apache.commons.collections4|PredicateUtils|nonePredicate|1
org.apache.commons.collections4|PredicateUtils|notNullPredicate|1
org.apache.commons.collections4|PredicateUtils|notPredicate|1
org.apache.commons.collections4|PredicateUtils|nullIsExceptionPredicate|1
org.apache.commons.collections4|PredicateUtils|nullIsFalsePredicate|1
org.apache.commons.collections4|PredicateUtils|nullIsTruePredicate|1
org.apache.commons.collections4|PredicateUtils|nullPredicate|1
org.apache.commons.collections4|PredicateUtils|onePredicate|1
org.apache.commons.collections4|PredicateUtils|onePredicate|1
org.apache.commons.collections4|PredicateUtils|orPredicate|1
org.apache.commons.collections4|PredicateUtils|transformedPredicate|1
org.apache.commons.collections4|PredicateUtils|truePredicate|1
org.apache.commons.collections4|PredicateUtils|uniquePredicate|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|createProperties|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|3
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|4
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|1
org.apache.commons.collections4.properties|AbstractPropertiesFactory|load|1
org.apache.commons.collections4.properties|OrderedProperties|clear|1
org.apache.commons.collections4.properties|OrderedProperties|compute|3
org.apache.commons.collections4.properties|OrderedProperties|computeIfAbsent|3
org.apache.commons.collections4.properties|OrderedProperties|entrySet|1
org.apache.commons.collections4.properties|OrderedProperties|forEach|1
org.apache.commons.collections4.properties|OrderedProperties|keys|1
org.apache.commons.collections4.properties|OrderedProperties|keySet|1
org.apache.commons.collections4.properties|OrderedProperties|merge|1
org.apache.commons.collections4.properties|OrderedProperties|propertyNames|1
org.apache.commons.collections4.properties|OrderedProperties|put|3
org.apache.commons.collections4.properties|OrderedProperties|putAll|1
org.apache.commons.collections4.properties|OrderedProperties|putIfAbsent|3
org.apache.commons.collections4.properties|OrderedProperties|remove|3
org.apache.commons.collections4.properties|OrderedProperties|remove|3
org.apache.commons.collections4.properties|OrderedProperties|toString|5
org.apache.commons.collections4.properties|OrderedPropertiesFactory|createProperties|1
org.apache.commons.collections4.properties|PropertiesFactory|createProperties|1
org.apache.commons.collections4.properties|SortedProperties|entrySet|1
org.apache.commons.collections4.properties|SortedProperties|keys|1
org.apache.commons.collections4.properties|SortedProperties|sortedKeys|1
org.apache.commons.collections4.properties|SortedPropertiesFactory|createProperties|1
org.apache.commons.collections4|Put|clear|1
org.apache.commons.collections4|Put|put|1
org.apache.commons.collections4|Put|putAll|1
org.apache.commons.collections4.queue|AbstractQueueDecorator|decorated|1
org.apache.commons.collections4.queue|AbstractQueueDecorator|element|1
org.apache.commons.collections4.queue|AbstractQueueDecorator|offer|1
org.apache.commons.collections4.queue|AbstractQueueDecorator|peek|1
org.apache.commons.collections4.queue|AbstractQueueDecorator|poll|1
org.apache.commons.collections4.queue|AbstractQueueDecorator|remove|1
org.apache.commons.collections4.queue|CircularFifoQueue|add|5
org.apache.commons.collections4.queue|CircularFifoQueue|clear|1
org.apache.commons.collections4.queue|CircularFifoQueue|decrement|3
org.apache.commons.collections4.queue|CircularFifoQueue|element|3
org.apache.commons.collections4.queue|CircularFifoQueue|get|3
org.apache.commons.collections4.queue|CircularFifoQueue|increment|3
org.apache.commons.collections4.queue|CircularFifoQueue|isAtFullCapacity|1
org.apache.commons.collections4.queue|CircularFifoQueue|isEmpty|1
org.apache.commons.collections4.queue|CircularFifoQueue|isFull|1
org.apache.commons.collections4.queue|CircularFifoQueue|iterator|8
org.apache.commons.collections4.queue|CircularFifoQueue|maxSize|1
org.apache.commons.collections4.queue|CircularFifoQueue|offer|1
org.apache.commons.collections4.queue|CircularFifoQueue|peek|3
org.apache.commons.collections4.queue|CircularFifoQueue|poll|3
org.apache.commons.collections4.queue|CircularFifoQueue|readObject|4
org.apache.commons.collections4.queue|CircularFifoQueue|remove|5
org.apache.commons.collections4.queue|CircularFifoQueue|size|4
org.apache.commons.collections4.queue|CircularFifoQueue|writeObject|1
org.apache.commons.collections4.queue|PredicatedQueue|predicatedQueue|1
org.apache.commons.collections4.queue|PredicatedQueue|decorated|1
org.apache.commons.collections4.queue|PredicatedQueue|element|1
org.apache.commons.collections4.queue|PredicatedQueue|offer|1
org.apache.commons.collections4.queue|PredicatedQueue|peek|1
org.apache.commons.collections4.queue|PredicatedQueue|poll|1
org.apache.commons.collections4.queue|PredicatedQueue|remove|1
org.apache.commons.collections4.queue|SynchronizedQueue|synchronizedQueue|1
org.apache.commons.collections4.queue|SynchronizedQueue|decorated|1
org.apache.commons.collections4.queue|SynchronizedQueue|element|1
org.apache.commons.collections4.queue|SynchronizedQueue|equals|3
org.apache.commons.collections4.queue|SynchronizedQueue|hashCode|1
org.apache.commons.collections4.queue|SynchronizedQueue|offer|1
org.apache.commons.collections4.queue|SynchronizedQueue|peek|1
org.apache.commons.collections4.queue|SynchronizedQueue|poll|1
org.apache.commons.collections4.queue|SynchronizedQueue|remove|1
org.apache.commons.collections4.queue|TransformedQueue|transformedQueue|3
org.apache.commons.collections4.queue|TransformedQueue|transformingQueue|1
org.apache.commons.collections4.queue|TransformedQueue|element|1
org.apache.commons.collections4.queue|TransformedQueue|getQueue|1
org.apache.commons.collections4.queue|TransformedQueue|offer|1
org.apache.commons.collections4.queue|TransformedQueue|peek|1
org.apache.commons.collections4.queue|TransformedQueue|poll|1
org.apache.commons.collections4.queue|TransformedQueue|remove|1
org.apache.commons.collections4.queue|UnmodifiableQueue|unmodifiableQueue|3
org.apache.commons.collections4.queue|UnmodifiableQueue|add|1
org.apache.commons.collections4.queue|UnmodifiableQueue|addAll|1
org.apache.commons.collections4.queue|UnmodifiableQueue|clear|1
org.apache.commons.collections4.queue|UnmodifiableQueue|iterator|1
org.apache.commons.collections4.queue|UnmodifiableQueue|offer|1
org.apache.commons.collections4.queue|UnmodifiableQueue|poll|1
org.apache.commons.collections4.queue|UnmodifiableQueue|readObject|1
org.apache.commons.collections4.queue|UnmodifiableQueue|remove|1
org.apache.commons.collections4.queue|UnmodifiableQueue|remove|1
org.apache.commons.collections4.queue|UnmodifiableQueue|removeAll|1
org.apache.commons.collections4.queue|UnmodifiableQueue|removeIf|1
org.apache.commons.collections4.queue|UnmodifiableQueue|retainAll|1
org.apache.commons.collections4.queue|UnmodifiableQueue|writeObject|1
org.apache.commons.collections4|QueueUtils|emptyQueue|1
org.apache.commons.collections4|QueueUtils|predicatedQueue|1
org.apache.commons.collections4|QueueUtils|synchronizedQueue|1
org.apache.commons.collections4|QueueUtils|transformingQueue|1
org.apache.commons.collections4|QueueUtils|unmodifiableQueue|1
org.apache.commons.collections4|ResettableIterator|reset|1
org.apache.commons.collections4.sequence|CommandVisitor|visitDeleteCommand|1
org.apache.commons.collections4.sequence|CommandVisitor|visitInsertCommand|1
org.apache.commons.collections4.sequence|CommandVisitor|visitKeepCommand|1
org.apache.commons.collections4.sequence|DeleteCommand|accept|1
org.apache.commons.collections4.sequence|EditCommand|accept|1
org.apache.commons.collections4.sequence|EditCommand|getObject|1
org.apache.commons.collections4.sequence|EditScript|append|1
org.apache.commons.collections4.sequence|EditScript|append|1
org.apache.commons.collections4.sequence|EditScript|append|1
org.apache.commons.collections4.sequence|EditScript|getLCSLength|1
org.apache.commons.collections4.sequence|EditScript|getModifications|1
org.apache.commons.collections4.sequence|EditScript|visit|1
org.apache.commons.collections4.sequence|InsertCommand|accept|1
org.apache.commons.collections4.sequence|KeepCommand|accept|1
org.apache.commons.collections4.sequence|ReplacementsFinder|visitDeleteCommand|1
org.apache.commons.collections4.sequence|ReplacementsFinder|visitInsertCommand|1
org.apache.commons.collections4.sequence|ReplacementsFinder|visitKeepCommand|3
org.apache.commons.collections4.sequence|ReplacementsHandler|handleReplacement|1
org.apache.commons.collections4.sequence|SequencesComparator|buildScript|7
org.apache.commons.collections4.sequence|SequencesComparator|buildSnake|3
org.apache.commons.collections4.sequence|SequencesComparator|getMiddleSnake|12
org.apache.commons.collections4.sequence|SequencesComparator|getScript|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|ceiling|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|decorated|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|descendingIterator|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|descendingSet|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|floor|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|headSet|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|higher|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|lower|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|pollFirst|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|pollLast|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|subSet|1
org.apache.commons.collections4.set|AbstractNavigableSetDecorator|tailSet|1
org.apache.commons.collections4.set|AbstractSerializableSetDecorator|readObject|1
org.apache.commons.collections4.set|AbstractSerializableSetDecorator|writeObject|1
org.apache.commons.collections4.set|AbstractSetDecorator|decorated|1
org.apache.commons.collections4.set|AbstractSetDecorator|equals|1
org.apache.commons.collections4.set|AbstractSetDecorator|hashCode|1
org.apache.commons.collections4.set|AbstractSortedSetDecorator|comparator|1
org.apache.commons.collections4.set|AbstractSortedSetDecorator|decorated|1
org.apache.commons.collections4.set|AbstractSortedSetDecorator|first|1
org.apache.commons.collections4.set|AbstractSortedSetDecorator|headSet|1
org.apache.commons.collections4.set|AbstractSortedSetDecorator|last|1
org.apache.commons.collections4.set|AbstractSortedSetDecorator|subSet|1
org.apache.commons.collections4.set|AbstractSortedSetDecorator|tailSet|1
org.apache.commons.collections4.set|CompositeSet|add|3
org.apache.commons.collections4.set|CompositeSet|addAll|3
org.apache.commons.collections4.set|CompositeSet|addComposited|6
org.apache.commons.collections4.set|CompositeSet|addComposited|3
org.apache.commons.collections4.set|CompositeSet|addComposited|1
org.apache.commons.collections4.set|CompositeSet|clear|1
org.apache.commons.collections4.set|CompositeSet|contains|3
org.apache.commons.collections4.set|CompositeSet|containsAll|4
org.apache.commons.collections4.set|CompositeSet|equals|3
org.apache.commons.collections4.set|CompositeSet|getMutator|1
org.apache.commons.collections4.set|CompositeSet|getSets|1
org.apache.commons.collections4.set|CompositeSet|hashCode|1
org.apache.commons.collections4.set|CompositeSet|isEmpty|3
org.apache.commons.collections4.set|CompositeSet|iterator|3
org.apache.commons.collections4.set|CompositeSet|remove|3
org.apache.commons.collections4.set|CompositeSet|removeAll|3
org.apache.commons.collections4.set|CompositeSet|removeComposited|1
org.apache.commons.collections4.set|CompositeSet|removeIf|3
org.apache.commons.collections4.set|CompositeSet|retainAll|1
org.apache.commons.collections4.set|CompositeSet|setMutator|1
org.apache.commons.collections4.set|CompositeSet|size|1
org.apache.commons.collections4.set|CompositeSet|toArray|3
org.apache.commons.collections4.set|CompositeSet|toArray|4
org.apache.commons.collections4.set|CompositeSet|toSet|1
org.apache.commons.collections4.set|SetMutator|add|1
org.apache.commons.collections4.set|SetMutator|addAll|1
org.apache.commons.collections4.set|SetMutator|resolveCollision|1
org.apache.commons.collections4.set|ListOrderedSet|listOrderedSet|1
org.apache.commons.collections4.set|ListOrderedSet|listOrderedSet|1
org.apache.commons.collections4.set|ListOrderedSet|listOrderedSet|3
org.apache.commons.collections4.set|ListOrderedSet|add|3
org.apache.commons.collections4.set|ListOrderedSet|add|3
org.apache.commons.collections4.set|ListOrderedSet|addAll|1
org.apache.commons.collections4.set|ListOrderedSet|addAll|3
org.apache.commons.collections4.set|ListOrderedSet|asList|1
org.apache.commons.collections4.set|ListOrderedSet|clear|1
org.apache.commons.collections4.set|ListOrderedSet|get|1
org.apache.commons.collections4.set|ListOrderedSet|indexOf|1
